question_id,taiwan_demographics_user_id,submission_ts,choice_id,answer_int
12,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,0,1980
12,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,0,1955
13,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,47,
13,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,45,
14,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,47,
14,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,45,
16,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,1,
16,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,0,
17,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,1,
17,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,6,
18,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,7,
18,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,4,
19,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,2,
19,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,2,
20,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,0,
21,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,35,
22,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,0,
22,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,0,
23,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,4,
23,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,0,
24,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,1,
24,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,2,
24,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,3,
24,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,2,
24,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,3,
24,530ee7bdf013ff60dca5aaadad5052163682a189,2014-06-16 14:56:48,4,
25,4baf5c4925c175c40fce88cb1e23f81c94e222b8,2013-05-23 13:46:17,3,
11,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,1,
11,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,0,
11,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,1,
12,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,0,1994
12,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,0,1987
12,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,0,1995
13,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,47,
13,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,226,
13,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,47,
14,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,47,
14,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,226,
14,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,47,
16,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,1,
16,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,1,
16,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,1,
17,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,1,
17,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,1,
17,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,1,
18,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,7,
18,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,8,
18,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,4,
19,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,0,
19,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,2,
19,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,0,
20,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,5,
20,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,5,
21,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,1,
21,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,3,
21,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,10,
22,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,6,
22,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,5,
22,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,6,
23,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,0,
24,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,3,
24,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,4,
24,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,5,
24,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,3,
24,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,4,
24,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,5,
24,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,1,
24,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,3,
25,55ba1f5ebb69156ee1928eb1815b2dd277424919,2013-05-22 16:06:49,3,
25,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,3,
25,d9a0358b04b67373af6be6d02d38b2430faa5364,2013-05-25 06:36:56,10,
25,f7c8956c642a8f4bc96adb2104f6b481aca814d8,2013-10-15 03:27:41,2,
11,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,0,
12,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,0,1989
13,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,47,
14,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,47,
16,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,1,
17,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,1,
18,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,8,
19,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,2,
21,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,4,
22,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,0,
23,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,3,
24,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,2,
24,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,4,
25,3bc6efb52c368e39e7bc15a8afad199d3c1b9a6b,2015-02-10 01:29:55,3,
11,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,1,
11,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,1,
12,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,0,1990
12,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,0,1973
13,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,23,
13,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,177,
14,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,22,
14,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,177,
16,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,1,
16,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,1,
17,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,7,
17,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,6,
18,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,7,
18,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,8,
19,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,1,
19,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,2,
20,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,4,
20,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,0,
21,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,0,
21,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,11,
21,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,1,
21,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,11,
22,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,0,
22,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,2,
23,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,0,
23,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,0,
24,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,3,
24,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,4,
24,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,5,
24,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,2,
24,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,4,
25,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,0,
25,18fb466aa4ea3d68d5aa8fc2e483a06acba23052,2014-06-26 11:53:22,13,
25,a88265bae712c78c2952b32ac217c2fbb0d51cbe,2014-02-03 07:34:15,25,
11,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,1,
11,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,0,
12,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,0,1984
12,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,0,1988
13,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,47,
13,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,47,
14,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,55,
14,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,47,
16,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,1,
16,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,1,
17,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,1,
17,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,1,
18,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,10,
18,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,7,
19,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,0,
19,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,0,
20,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,8,
20,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,6,
21,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,3,
21,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,26,
21,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,30,
22,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,5,
22,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,6,
23,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,14,
24,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,3,
24,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,4,
24,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,5,
24,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,3,
24,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,4,
25,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,2,
25,cc4920a9db720544e0eb776f61472ca3b48dac94,2014-10-05 18:58:46,6,
25,54bac8297c9cfda337f71f1ddc4230ff9bb4e421,2013-05-23 02:45:32,3,
11,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,0,
11,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,0,
12,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,0,1955
12,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,0,1992
13,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,50,
13,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,47,
14,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,232,
14,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,113,
16,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,2,
16,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,1,
17,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,7,
17,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,1,
18,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,7,
18,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,3,
19,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,2,
19,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,0,
20,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,6,
21,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,1,
21,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,6,
22,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,5,
22,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,6,
23,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,0,
24,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,3,
24,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,4,
24,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,5,
24,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,1,
24,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,3,
25,9dd07d82be38451899a18dc4ee7ea626c17361d7,2013-05-22 23:20:41,17,
25,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,3,
25,6fe5b8a6f9a4f6f78afad2d68e8aa55aff1ad29b,2014-02-10 15:57:24,10,
11,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,1,
12,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,0,1984
13,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,227,
14,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,37,
16,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,1,
17,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,4,
18,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,7,
19,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,2,
20,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,0,
22,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,0,
23,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,0,
24,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,3,
24,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,4,
24,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,5,
25,3cc4e705dd1132dc6837d4b4ac28eebe128298e9,2013-10-14 04:23:25,25,
11,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,1,
12,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,0,1993
13,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,104,
14,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,104,
16,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,1,
17,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,7,
18,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,7,
19,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,0,
20,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,5,
24,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,3,
24,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,4,
24,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,5,
25,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,7,
25,73eddffb29a729590d2cd3cfcfd6a43d7245349d,2014-07-02 08:10:20,15,
11,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,1,
11,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,1,
12,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,0,1989
12,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,0,1975
13,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,104,
13,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,104,
14,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,104,
14,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,104,
16,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,1,
16,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,1,
17,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,2,
17,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,2,
18,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,7,
18,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,7,
19,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,2,
19,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,2,
20,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,0,
20,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,0,
21,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,10,
21,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,1,
21,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,8,
21,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,10,
21,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,11,
22,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,0,
22,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,0,
23,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,15,
23,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,6,
24,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,3,
24,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,4,
24,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,5,
24,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,4,
24,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,5,
24,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,6,
25,011ab5a706e477b0953ad28224ef94b107d1de2d,2014-02-06 09:32:13,21,
25,e1894e90c7cba1119632a2a3225f9ff53b9def3d,2014-11-07 10:35:36,7,
11,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,1,
12,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,0,1987
13,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,104,
14,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,104,
16,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,1,
17,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,2,
18,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,7,
19,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,0,
20,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,6,
21,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,11,
21,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,34,
22,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,5,
23,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,0,
24,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,3,
24,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,5,
24,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,6,
25,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,7,
25,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,18,
25,c7af831588217f2d729954ba6ac8dd41c4a9bd12,2013-05-22 16:32:45,20,
11,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,1,
11,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,0,
12,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,0,1985
12,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,0,1991
13,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,47,
13,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,94,
14,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,47,
14,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,94,
16,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,1,
16,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,1,
17,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,1,
17,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,2,
18,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,7,
18,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,7,
19,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,2,
19,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,2,
20,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,0,
20,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,0,
21,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,10,
21,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,10,
22,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,0,
22,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,0,
23,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,5,
23,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,0,
24,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,2,
24,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,3,
24,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,3,
24,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,5,
24,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,6,
25,2bdfdfefaf52a11bb23f442f2334e580d3874684,2014-02-06 06:08:45,3,
25,03d9377ab6ae40c77d4824dc59484bc4aeaf3be1,2015-02-04 15:24:48,2,
11,b25e1cf5280935f9759ac9654e0a1ae459c7062a,2013-10-12 11:50:47,1,
12,b25e1cf5280935f9759ac9654e0a1ae459c7062a,2013-10-12 11:50:47,0,1993
13,b25e1cf5280935f9759ac9654e0a1ae459c7062a,2013-10-12 11:50:47,47,
14,b25e1cf5280935f9759ac9654e0a1ae459c7062a,2013-10-12 11:50:47,47,
16,b25e1cf5280935f9759ac9654e0a1ae459c7062a,2013-10-12 11:50:47,1,
17,b25e1cf5280935f9759ac9654e0a1ae459c7062a,2013-10-12 11:50:47,2,
